Município,Faixa da renda total da família / Até 1 S.M.,Faixa da renda total da família / Entre 1 e 2 S.M.,Faixa da renda total da família / Entre 2 e 3 S.M.,Faixa da renda total da família / Acima de 3 S.M.,Faixa da renda familiar per capita / Pobreza 1 (até R$ 109),Faixa da renda familiar per capita / Pobreza 2 (de R$ 109 a R$ 218),Faixa da renda familiar per capita / Baixa Renda,Faixa da renda familiar per capita / Acima de 1/2 S.M.,Recebe PBF família / Não,Recebe PBF família / Sim,Calçamento em frente ao seu domicílio / Total,Calçamento em frente ao seu domicílio / Parcial,Calçamento em frente ao seu domicílio / Não existe,Situação do domicílio / Urbanas,Situação do domicílio / Rurais,Espécie do domicílio / Particular Permanente,Espécie do domicílio / Particular improvisado,Espécie do domicílio / Coletivo,Existência de banheiro / Sim,Existência de banheiro / Não,Forma de abastecimento de água / Rede geral de distribuição,Forma de abastecimento de água / Poço ou nascente,Forma de abastecimento de água / Cisterna,Forma de abastecimento de água / Outra forma,Forma de coleta do lixo / É coletado diretamente,Forma de coleta do lixo / É coletado indiretamente,Forma de coleta do lixo / É queimado ou enterrado na propriedade,"Forma de coleta do lixo / É jogado em terreno baldio ou logradouro (rua, avenida, etc.)",Forma de coleta do lixo / É jogado em rio ou mar,Forma de coleta do lixo / Tem outro destino,Forma de escoamento sanitário / Rede coletora de esgoto ou pluvial,Forma de escoamento sanitário / Fossa séptica,Forma de escoamento sanitário / Fossa rudimentar,Forma de escoamento sanitário / Vala a céu aberto,"Forma de escoamento sanitário / Direto para um rio, lago ou mar",Forma de escoamento sanitário / Outra forma,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo com revestimento,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo sem revestimento,Material predominante nas paredes externas do domicílio / Madeira aparelhada,Material predominante nas paredes externas do domicílio / Taipa revestida,Material predominante nas paredes externas do domicílio / Taipa não revestida,Material predominante nas paredes externas do domicílio / Madeira aproveitada,Material predominante nas paredes externas do domicílio / Palha,Material predominante nas paredes externas do domicílio / Outro Material,Material predominante no piso do domicílio / Terra,Material predominante no piso do domicílio / Cimento,Material predominante no piso do domicílio / Madeira aproveitada,Material predominante no piso do domicílio / Madeira aparelhada,"Material predominante no piso do domicílio / Cerâmica, lajota ou pedra",Material predominante no piso do domicílio / Carpete,Material predominante no piso do domicílio / Outro Material,Água canalizada no domicílio / Sim,Água canalizada no domicílio / Não,Tipo de iluminação / Elétrica com medidor próprio,Tipo de iluminação / Elétrica com medidor comunitário,Tipo de iluminação / Elétrica sem medidor,"Tipo de iluminação / Óleo, querosene ou gás",Tipo de iluminação / Vela,Tipo de iluminação / Outra forma,Recebe PBF família / Não,Recebe PBF família / Sim,Pessoa com marcação de trabalho infantil / Sim,Pessoa com marcação de trabalho infantil / Não,Não recebe ajuda de terceiros / Opção não marcada no formulário,Não recebe ajuda de terceiros / Opção marcada no formulário,Curso mais elevado que a pessoa frequentou / Creche,Curso mais elevado que a pessoa frequentou / Pré-escola (exceto CA),Curso mais elevado que a pessoa frequentou / Classe de Alfabetização - CA,"Curso mais elevado que a pessoa frequentou / Ensino Fundamental 1ª a 4ª séries, Elementar (Primário), Primeira fase do 1º grau","Curso mais elevado que a pessoa frequentou / Ensino Fundamental 5ª a 8ª séries, Médio 1º ciclo (Ginasial), Segunda fase do 1º grau",Curso mais elevado que a pessoa frequentou / Ensino Fundamental (duração 9 anos),Curso mais elevado que a pessoa frequentou / Ensino Fundamental Especial,"Curso mais elevado que a pessoa frequentou / Ensino Médio, 2º grau, Médio 2º ciclo (Científico, Clássico, Técnico, Normal)",Curso mais elevado que a pessoa frequentou / Ensino Médio Especial,Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries iniciais (Supletivo 1ª a 4ª),Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries finais (Supletivo 5ª a 8ª),Curso mais elevado que a pessoa frequentou / Ensino Médio EJA(Supletivo),"Curso mais elevado que a pessoa frequentou / Superior, Aperfeiçoamento,Especialização, Mestrado,Doutorado","Curso mais elevado que a pessoa frequentou / Alfabetização para Adultos(Mobral, etc.)",Curso mais elevado que a pessoa frequentou / Nenhum,Grau de instrução / Sem instrução,Grau de instrução / Fundamental incompleto,Grau de instrução / Fundamental completo,Grau de instrução / Médio incompleto,Grau de instrução / Médio completo,Grau de instrução / Superior incompleto ou mais,"Pessoa frequenta escola / Sim, rede pública","Pessoa frequenta escola / Sim, rede particular","Pessoa frequenta escola / Não, já frequentou",Pessoa frequenta escola / Nunca frequentou,Pessoa sabe ler e escrever / Sim,Pessoa sabe ler e escrever / Não,Último ano e série do curso que a pessoa frequentou / Primeiro(a),Último ano e série do curso que a pessoa frequentou / Segundo(a),Último ano e série do curso que a pessoa frequentou / Terceiro(a),Último ano e série do curso que a pessoa frequentou / Quarto(a),Último ano e série do curso que a pessoa frequentou / Quinto(a),Último ano e série do curso que a pessoa frequentou / Sexto(a),Último ano e série do curso que a pessoa frequentou / Sétimo(a),Último ano e série do curso que a pessoa frequentou / Oitavo(a),Último ano e série do curso que a pessoa frequentou / Nono(a),Último ano e série do curso que a pessoa frequentou / Curso não-seriado,"Função principal / Trabalhador por conta própria (bico, autônomo)",Função principal / Trabalhador temporário em área rural,Função principal / Empregado sem carteira de trabalho assinada,Função principal / Empregado com carteira de trabalho assinada,Função principal / Trabalhador doméstico sem carteira de trabalho assinada,Função principal / Trab. doméstico com cart. de trab. assinada,Função principal / Trabalhador não-remunerado,Função principal / Militar ou servidor público,Função principal / Empregador,Função principal / Estagiário,Função principal / Aprendiz,Trabalho remunerado nos últimos 12 meses / Sim,Trabalho remunerado nos últimos 12 meses / Não,Situação de Rua / Não,Situação de Rua / Sim
Canindé,78.26,16.12,4.27,1.35,61.20,3.37,18.14,17.29,30.39,69.61,43.83,0.99,54.95,59.30,40.66,99.78,0.02,0.17,93.96,5.82,64.28,20.14,9.31,6.04,59.55,3.24,36.11,0.84,0.00,0.02,10.67,1.49,79.31,1.47,0.01,1.00,87.50,10.32,0.01,0.72,1.22,0.00,0.00,0.01,1.88,63.58,0.02,0.03,34.18,0.01,0.08,75.87,23.91,94.39,1.10,2.99,0.69,0.20,0.40,30.39,69.61,0.00,100.00,0.00,1.05,0.01,0.03,3.38,15.12,14.24,2.28,0.10,22.00,0.06,0.02,0.10,0.09,1.02,0.01,0.00,21.72,35.21,8.82,7.34,17.52,1.58,29.07,1.87,58.46,10.60,74.54,25.45,5.11,5.68,21.27,5.69,4.80,2.48,2.28,5.53,0.96,0.22,14.23,17.46,0.29,6.17,0.15,0.02,0.52,0.85,0.01,0.01,0.01,39.21,34.26,99.97,0.03
Capistrano,81.57,13.27,3.41,1.74,64.80,4.02,15.85,15.32,30.04,69.96,34.62,6.92,58.34,33.28,66.70,99.87,0.11,0.01,94.16,5.72,46.14,30.32,5.81,17.60,33.35,24.47,40.53,1.48,0.04,0.01,1.25,21.59,70.60,0.04,0.29,0.39,68.81,26.93,0.01,2.49,1.64,0.00,0.00,0.00,2.00,82.18,0.00,0.01,15.64,0.02,0.03,63.98,35.89,86.42,0.06,12.95,0.24,0.09,0.11,30.04,69.96,0.00,100.00,0.00,1.27,0.04,0.02,1.39,14.83,13.12,3.21,0.08,26.30,0.06,0.33,0.32,0.23,1.93,0.38,0.00,22.63,27.47,9.35,8.27,21.40,3.09,25.34,3.13,62.25,9.28,71.41,28.59,5.67,5.92,24.72,5.57,4.09,1.71,2.47,5.64,1.88,0.00,25.20,0.14,0.06,3.31,0.04,0.03,22.51,2.16,0.02,0.04,0.00,31.80,42.99,99.99,0.01
Caridade,91.22,6.71,1.75,0.32,73.99,2.35,13.20,10.47,19.65,80.35,16.12,12.19,36.83,58.89,41.11,65.15,34.83,0.02,63.26,1.89,42.31,9.26,6.68,6.90,29.65,13.89,20.71,0.73,0.03,0.13,1.56,29.23,31.62,0.49,0.00,0.36,50.32,12.20,0.01,1.41,1.18,0.02,0.00,0.00,1.96,53.65,0.12,0.11,8.87,0.01,0.43,44.48,20.67,63.34,0.63,0.41,0.18,0.12,0.46,19.65,80.35,0.00,100.00,0.00,1.03,0.00,0.01,0.93,13.35,12.42,6.22,0.19,20.42,0.07,0.00,0.05,0.04,0.98,0.01,0.01,26.48,31.89,7.86,6.70,16.57,1.23,29.53,2.26,54.70,13.52,66.56,33.44,5.39,4.62,19.94,5.86,4.96,2.77,2.69,4.50,1.80,0.19,0.44,16.70,0.49,2.55,0.06,0.02,2.60,0.86,0.01,0.01,0.00,21.72,49.02,100.00,0.00
Cariré,72.71,19.56,5.40,2.33,53.88,4.10,21.98,20.04,36.09,63.91,65.13,6.80,28.01,39.62,60.37,99.94,0.05,0.00,94.47,5.47,92.15,4.19,1.24,2.37,72.48,0.99,24.22,2.25,0.00,0.00,8.47,63.84,21.70,0.26,0.00,0.20,84.04,5.91,0.00,9.12,0.86,0.01,0.00,0.00,0.95,66.21,0.00,0.10,32.68,0.00,0.01,94.02,5.92,98.81,0.31,0.25,0.02,0.00,0.55,36.09,63.91,0.00,100.00,0.00,1.46,0.00,0.03,2.08,14.24,11.72,4.19,0.06,24.43,0.05,0.19,0.32,0.43,2.77,0.22,0.02,20.28,31.19,9.99,7.45,20.92,2.84,25.50,0.40,60.77,13.33,80.71,19.29,3.89,4.42,22.90,6.57,3.33,1.92,1.64,5.50,2.02,2.58,7.55,17.63,1.41,5.51,0.14,0.01,0.70,1.15,0.00,0.00,0.01,33.47,43.57,99.99,0.01
Caririaçu,82.46,12.44,3.54,1.56,59.72,4.19,20.65,15.44,31.37,68.63,53.72,5.46,40.82,47.94,52.06,100.00,0.00,0.00,95.86,4.14,63.55,22.35,8.90,5.20,55.52,2.64,41.61,0.16,0.00,0.07,0.60,0.27,94.73,0.06,0.00,0.20,93.17,4.73,0.00,1.67,0.41,0.00,0.00,0.01,1.03,68.29,0.01,0.03,30.49,0.00,0.15,79.63,20.36,96.06,0.65,1.28,0.09,0.08,1.83,31.37,68.63,0.00,100.00,0.00,3.13,0.01,0.05,2.08,15.76,9.94,6.40,0.01,21.76,0.01,0.35,0.52,0.33,2.45,0.11,0.00,23.64,31.22,8.39,7.44,17.41,3.61,27.31,2.05,59.77,10.87,70.28,29.72,6.21,5.27,20.43,6.35,4.17,2.54,2.31,3.98,2.77,0.00,1.95,0.16,0.24,3.73,0.03,0.01,18.75,2.50,0.00,0.01,0.00,8.69,64.49,100.00,0.00
Cariús,72.22,18.46,5.63,3.69,53.86,3.79,17.93,24.41,38.15,61.85,53.04,3.67,43.27,44.96,55.03,99.98,0.01,0.00,95.73,4.25,73.65,20.30,3.39,2.64,72.58,0.59,26.03,0.75,0.00,0.03,0.72,0.14,94.77,0.04,0.00,0.06,82.73,7.72,0.00,6.41,3.11,0.00,0.00,0.01,1.66,69.15,0.01,0.04,29.02,0.07,0.03,93.47,6.51,97.89,0.79,0.64,0.07,0.01,0.58,38.15,61.85,0.00,100.00,0.00,3.92,0.01,0.09,3.50,18.91,13.21,4.10,0.07,20.32,0.02,0.04,0.04,0.11,2.12,0.22,0.00,24.29,34.48,8.96,6.32,16.22,3.32,23.58,1.31,62.75,12.36,72.72,27.28,5.64,5.74,20.18,8.00,4.77,2.38,2.41,5.56,1.97,0.01,9.93,0.95,1.02,6.16,0.30,0.02,19.28,0.03,0.00,0.01,0.00,19.19,58.89,99.99,0.01
Carnaubal,74.77,18.23,4.92,2.08,53.63,7.67,23.84,14.85,33.14,66.86,45.38,4.13,49.93,55.80,44.20,99.44,0.56,0.00,95.27,4.17,72.87,24.28,0.65,1.65,1.41,80.85,16.89,0.23,0.00,0.06,0.17,0.26,94.32,0.15,0.00,0.37,91.80,7.24,0.02,0.11,0.00,0.00,0.00,0.26,0.46,45.50,0.00,0.02,53.35,0.00,0.11,96.69,2.75,93.07,0.22,5.57,0.09,0.17,0.32,33.14,66.86,0.00,100.00,0.00,3.46,0.19,0.02,1.79,14.74,11.02,4.28,0.08,22.43,0.13,0.27,0.48,0.23,1.82,2.57,0.17,27.25,29.06,8.33,8.15,17.23,2.08,28.71,0.69,60.20,10.39,68.16,31.84,5.79,5.59,20.24,6.33,4.26,2.24,1.95,5.00,1.55,0.01,13.09,2.79,1.62,2.88,0.21,0.02,7.14,1.22,0.08,0.08,0.02,26.58,46.52,100.00,0.00
Cascavel,83.92,12.02,2.89,1.17,59.00,6.21,20.95,13.83,30.33,69.67,47.98,4.89,46.78,69.15,30.77,99.65,0.07,0.21,97.33,2.32,49.42,42.01,2.78,5.44,81.36,1.22,16.88,0.18,0.00,0.01,1.91,49.07,46.10,0.09,0.00,0.16,74.78,23.29,0.03,0.96,0.54,0.00,0.01,0.03,1.21,57.45,0.05,0.08,40.74,0.01,0.11,75.91,23.74,94.44,0.43,4.06,0.18,0.18,0.35,30.33,69.67,0.00,100.00,0.00,2.86,0.01,0.06,0.78,14.38,13.59,3.03,0.04,27.50,0.11,0.14,0.30,0.17,1.42,0.16,0.01,19.06,32.38,8.63,7.97,22.56,1.81,26.43,1.17,61.70,10.71,75.89,24.11,5.68,5.23,25.54,5.77,4.67,2.53,2.40,5.38,1.48,0.02,16.33,1.05,0.63,6.17,0.17,0.02,0.02,1.46,0.01,0.03,0.04,26.39,48.37,99.92,0.08
Catarina,78.51,16.73,4.03,0.74,58.59,4.16,17.37,19.88,35.75,64.25,54.63,1.88,43.48,56.57,43.43,100.00,0.00,0.00,86.00,14.00,62.41,19.21,12.60,5.78,58.86,0.45,38.51,2.18,0.00,0.01,13.09,3.73,68.90,0.04,0.00,0.25,90.94,8.75,0.00,0.15,0.16,0.00,0.00,0.00,3.63,69.88,0.05,0.00,26.37,0.00,0.08,76.96,23.04,96.73,0.14,1.02,0.31,0.00,1.80,35.75,64.25,0.00,100.00,0.00,1.19,0.01,0.09,2.32,16.14,11.87,2.83,0.08,22.55,0.02,0.11,0.18,0.25,0.92,0.00,0.02,31.58,27.89,7.35,6.96,17.76,0.92,25.13,0.87,57.39,16.61,64.10,35.90,4.91,5.01,21.09,7.99,3.76,2.45,2.00,4.96,1.37,0.00,3.78,11.01,0.79,1.98,1.09,0.00,4.58,3.44,0.01,0.00,0.00,20.74,55.27,100.00,0.00
Catunda,88.26,9.11,2.02,0.62,73.38,3.02,9.12,14.48,22.38,77.62,49.22,4.54,46.24,57.16,42.84,100.00,0.00,0.00,88.86,11.14,60.63,21.56,16.84,0.96,64.97,1.52,30.85,2.53,0.06,0.06,0.48,2.04,84.61,0.21,0.00,1.53,91.03,6.58,0.00,1.43,0.96,0.00,0.00,0.00,0.98,70.24,0.00,0.04,28.61,0.00,0.13,77.07,22.93,97.12,1.64,0.06,0.21,0.10,0.86,22.38,77.62,0.00,100.00,0.00,1.17,0.08,0.03,0.94,13.71,11.00,6.36,0.05,26.46,0.46,0.22,0.13,0.04,0.31,0.14,0.01,21.08,32.03,8.63,8.96,21.88,0.40,29.29,1.35,59.93,9.43,74.41,25.59,6.93,4.52,25.68,4.70,3.78,2.27,2.43,6.46,1.32,0.01,2.16,5.74,0.64,2.34,0.04,0.00,11.94,1.79,0.00,0.00,0.00,13.21,62.33,100.00,0.00
Caucaia,85.36,10.72,2.62,1.30,63.47,6.15,17.07,13.32,30.01,69.99,42.22,35.23,22.14,81.93,17.87,99.59,0.03,0.18,96.88,2.71,68.22,16.91,2.33,12.14,79.73,9.92,7.37,2.25,0.12,0.20,34.63,16.23,43.90,0.94,0.30,0.89,67.73,29.77,0.03,0.97,1.00,0.04,0.00,0.04,2.29,62.90,0.07,0.06,34.11,0.01,0.14,83.61,15.98,77.55,1.07,12.08,0.07,0.18,8.65,30.01,69.99,0.00,100.00,0.00,3.46,0.01,0.06,0.74,8.80,10.25,8.00,0.13,27.08,0.51,0.08,0.23,0.34,0.94,0.08,0.01,23.47,29.21,7.59,7.85,22.19,0.98,27.71,2.52,57.26,12.52,71.68,28.32,4.80,4.67,24.59,4.41,4.19,2.60,2.56,4.90,2.07,0.03,16.48,0.21,0.37,6.71,0.11,0.06,0.02,0.30,0.00,0.03,0.04,24.47,45.69,99.80,0.20
Cedro,74.50,18.18,4.90,2.42,56.55,2.55,19.92,20.99,37.41,62.59,52.27,0.99,46.73,51.71,48.28,99.99,0.00,0.00,94.27,5.72,81.57,11.31,4.58,2.53,61.94,2.56,35.05,0.33,0.02,0.09,2.07,11.36,80.29,0.15,0.00,0.40,90.88,6.44,0.01,1.83,0.83,0.00,0.00,0.00,1.64,80.88,0.01,0.01,16.98,0.05,0.42,90.64,9.34,97.57,0.13,0.63,0.06,0.01,1.59,37.41,62.59,0.00,100.00,0.00,3.08,0.01,0.03,2.44,15.76,13.45,2.78,0.14,25.70,0.14,0.13,0.16,0.03,1.74,0.12,0.00,21.15,31.19,9.95,6.79,21.95,2.61,23.03,3.02,62.63,11.32,75.21,24.79,4.90,4.94,25.53,6.54,4.64,2.43,2.20,5.64,1.24,0.07,5.36,10.58,0.32,5.94,0.28,0.02,14.55,0.63,0.00,0.01,0.00,23.48,55.11,99.99,0.01
Chaval,85.44,11.16,2.59,0.81,65.06,3.47,18.15,13.31,27.83,72.17,55.06,0.74,44.20,65.51,34.49,100.00,0.00,0.00,82.13,17.87,66.94,16.90,6.28,9.88,74.09,1.01,24.26,0.41,0.00,0.23,0.51,10.31,69.83,0.15,0.00,1.33,54.18,34.39,0.16,4.33,6.88,0.06,0.00,0.00,2.63,68.17,0.00,0.03,29.10,0.05,0.02,70.50,29.50,95.45,0.14,0.27,0.30,0.56,3.28,27.83,72.17,0.01,99.99,0.00,2.59,0.01,0.11,3.33,15.01,10.74,2.93,0.14,20.95,0.09,0.09,0.22,0.16,1.57,0.15,0.01,33.27,28.27,6.04,7.12,16.21,1.57,28.69,0.38,55.50,15.43,63.14,36.86,5.48,5.69,19.75,5.69,4.56,2.28,2.38,3.19,1.00,0.02,1.18,0.06,1.02,2.46,0.11,0.01,5.78,1.69,0.02,0.00,0.00,8.21,65.12,100.00,0.00
Choró,76.29,16.54,4.77,2.40,59.39,2.93,17.03,20.65,32.90,67.10,21.30,0.48,78.20,25.78,74.22,99.97,0.03,0.00,90.03,9.94,31.07,38.72,21.72,8.46,1.63,23.79,71.28,3.19,0.04,0.04,0.37,0.31,86.17,0.28,0.00,2.89,66.12,12.00,0.01,16.67,5.15,0.00,0.00,0.03,4.61,77.85,0.05,0.04,17.41,0.00,0.02,60.39,39.58,84.82,0.86,12.90,0.43,0.15,0.81,32.90,67.10,0.00,100.00,0.00,2.68,0.00,0.08,2.41,18.01,12.74,2.40,0.35,22.78,0.03,0.30,0.36,0.05,1.86,0.94,0.00,26.77,29.52,9.06,7.00,18.43,1.88,27.04,0.94,62.31,9.71,68.55,31.45,7.12,5.27,22.06,6.70,4.15,1.78,1.85,5.62,1.85,0.04,6.04,18.21,0.75,3.82,0.01,0.00,0.00,1.67,0.00,0.00,0.00,30.88,44.52,100.00,0.00
Chorozinho,72.99,19.40,5.55,2.06,49.19,8.18,23.45,19.17,35.75,64.25,37.59,16.55,45.36,48.67,51.33,99.50,0.49,0.01,98.36,1.13,51.46,28.71,12.32,7.01,51.94,20.68,26.52,0.30,0.01,0.04,0.69,17.22,80.22,0.05,0.00,0.18,79.95,18.98,0.02,0.18,0.16,0.05,0.00,0.15,0.92,74.80,0.06,0.02,23.51,0.05,0.14,61.61,37.89,93.32,2.32,2.56,0.22,0.40,0.67,35.75,64.25,0.00,100.00,0.00,2.09,0.01,0.04,0.50,11.50,9.16,11.61,0.51,22.93,0.08,0.05,0.05,0.03,0.86,0.05,0.02,27.80,32.80,6.00,8.38,17.13,0.88,27.40,0.92,57.40,14.28,68.06,31.94,6.50,5.41,21.06,5.53,5.45,3.08,2.64,4.19,2.00,0.01,13.55,8.61,0.29,7.93,0.09,0.05,0.02,1.35,0.01,0.01,0.00,32.05,42.97,99.99,0.01
Coreaú,81.08,14.42,3.44,1.06,65.39,2.95,17.67,13.99,26.58,73.42,44.42,16.75,38.68,65.48,34.50,99.85,0.12,0.01,88.74,11.11,75.88,13.54,4.88,5.56,62.77,1.77,33.80,1.40,0.02,0.09,9.28,34.62,42.83,0.58,0.00,1.44,78.06,20.52,0.00,0.74,0.50,0.00,0.00,0.04,2.14,69.55,0.01,0.02,27.98,0.01,0.15,83.80,16.06,95.91,0.32,0.19,0.69,0.38,2.37,26.58,73.42,0.00,100.00,0.00,0.96,0.03,0.04,1.99,13.69,10.13,3.12,0.04,26.01,0.13,0.13,0.25,0.37,1.51,0.10,0.02,24.96,27.37,8.23,8.05,21.53,1.53,27.31,1.42,57.58,13.69,70.06,29.94,5.27,4.62,24.49,5.79,3.12,1.94,1.48,4.73,1.73,0.01,10.38,22.39,0.21,5.25,0.25,0.03,0.01,1.32,0.00,0.01,0.01,39.84,33.94,99.98,0.02
Crateús,77.01,17.89,4.09,1.01,53.08,8.97,21.60,16.34,33.47,66.53,48.43,8.70,42.59,57.53,42.44,99.71,0.09,0.17,92.21,7.50,64.90,26.34,5.43,3.03,73.47,3.18,22.46,0.54,0.01,0.06,41.45,46.16,2.52,1.59,0.06,0.43,88.93,8.23,0.01,1.55,0.91,0.04,0.00,0.04,1.24,55.27,0.03,0.06,42.97,0.03,0.09,87.98,11.73,96.53,0.35,1.40,0.21,0.50,0.72,33.47,66.53,0.00,100.00,0.00,2.88,0.01,0.05,1.07,14.20,14.01,2.90,0.08,19.91,0.14,0.05,0.17,0.14,0.95,0.43,0.01,25.57,33.27,8.80,7.27,15.74,1.84,27.75,0.83,54.12,17.30,70.13,29.87,4.55,4.75,19.45,5.73,5.13,2.63,2.72,4.51,1.86,0.01,10.29,7.05,0.89,3.62,0.63,0.03,0.09,0.49,0.01,0.00,0.01,24.03,50.66,99.98,0.02
Crato,73.48,18.53,5.29,2.70,45.25,9.35,25.05,20.35,40.72,59.28,64.71,7.92,27.13,75.09,24.80,99.76,0.01,0.13,96.42,3.33,87.80,6.69,1.88,3.38,85.12,6.41,7.74,0.45,0.00,0.03,40.67,0.72,54.33,0.38,0.07,0.26,89.32,6.19,0.01,3.40,0.71,0.01,0.00,0.11,1.33,39.17,0.02,0.09,56.59,0.03,2.53,93.26,6.49,95.79,0.70,2.67,0.09,0.17,0.33,40.72,59.28,0.00,100.00,0.00,5.86,0.01,0.02,0.41,10.50,11.00,3.33,0.18,28.16,0.14,0.09,0.21,0.25,3.42,0.82,0.01,20.60,26.37,8.39,7.61,23.63,5.78,27.05,4.01,58.55,10.39,74.17,25.83,4.37,4.25,25.77,4.94,3.51,2.16,2.19,4.78,1.37,0.03,17.60,0.95,0.28,9.70,0.20,0.07,1.63,1.00,0.00,0.04,0.05,32.12,41.75,99.90,0.10
Croatá,79.20,14.49,4.25,2.06,57.72,6.67,20.89,14.73,29.26,70.74,45.34,14.45,40.21,38.86,61.14,99.99,0.01,0.00,96.25,3.75,96.32,2.11,0.12,1.45,84.72,5.25,8.84,1.07,0.02,0.08,9.52,5.30,80.98,0.12,0.00,0.33,88.83,9.02,0.00,0.42,0.35,0.00,0.01,1.36,0.61,59.98,0.06,0.06,39.12,0.04,0.11,97.20,2.79,94.84,2.25,1.92,0.20,0.21,0.59,29.26,70.74,0.00,100.00,0.00,1.51,0.02,0.01,0.89,13.02,6.86,10.04,0.04,24.01,0.02,0.87,0.44,0.25,1.37,1.69,0.10,27.55,28.10,7.80,9.24,17.51,1.67,27.54,0.66,59.65,12.15,66.91,33.09,7.82,5.41,20.72,5.83,3.64,2.09,1.58,3.56,3.40,0.06,4.00,5.32,0.98,5.29,0.24,0.01,24.86,0.02,0.00,0.01,0.01,16.23,57.73,100.00,0.00
Cruz,81.86,13.15,3.70,1.29,59.06,9.48,20.46,11.00,26.63,73.37,29.68,1.12,69.15,43.35,56.65,99.96,0.04,0.00,96.30,3.65,71.96,24.98,0.14,2.87,68.63,2.98,28.12,0.20,0.00,0.01,0.44,0.10,94.79,0.21,0.00,0.77,78.40,21.23,0.00,0.17,0.11,0.00,0.00,0.03,0.53,65.66,0.00,0.05,33.12,0.02,0.57,88.99,10.97,92.46,0.76,5.74,0.06,0.61,0.32,26.63,73.37,0.00,100.00,0.00,2.61,0.03,0.15,2.03,14.18,11.12,5.83,0.02,23.30,0.02,0.29,0.43,0.27,1.00,0.10,0.00,26.01,27.12,10.44,7.89,17.94,1.61,29.65,0.76,58.78,10.82,67.08,32.92,5.64,5.91,21.41,5.44,3.38,1.93,2.21,5.92,2.86,0.00,19.31,1.30,0.37,4.66,0.10,0.02,3.28,0.20,0.01,0.00,0.00,29.64,41.29,100.00,0.00
Deputado Irapuan Pinheiro,68.98,20.14,7.07,3.80,50.55,2.98,17.86,28.61,42.69,57.31,41.46,2.49,56.04,47.68,52.32,99.99,0.00,0.01,92.97,7.02,85.23,8.62,3.35,2.79,53.96,0.97,41.08,3.98,0.00,0.00,0.31,1.44,89.20,1.33,0.04,0.65,86.03,13.67,0.00,0.29,0.00,0.00,0.00,0.00,1.36,78.19,0.03,0.05,20.17,0.00,0.19,93.19,6.79,96.26,2.94,0.16,0.11,0.03,0.49,42.69,57.31,0.00,100.00,0.00,2.26,0.00,0.16,3.40,20.45,10.65,2.27,0.09,23.88,0.03,1.52,0.72,0.59,3.26,0.21,0.01,26.54,30.14,7.78,5.33,20.56,3.95,22.06,0.78,67.24,9.92,70.27,29.73,5.74,6.14,24.42,8.46,2.87,1.54,1.60,5.52,1.18,0.00,3.18,1.41,0.24,7.50,0.04,0.03,27.28,1.12,0.29,0.04,0.00,19.01,60.95,100.00,0.00
Ererê,53.63,28.76,11.70,5.90,39.82,5.61,22.71,31.86,47.64,52.36,49.48,9.21,41.24,56.18,43.80,99.93,0.06,0.00,98.84,1.09,80.87,8.45,6.85,3.76,62.79,0.54,36.35,0.26,0.00,0.00,0.79,97.07,0.50,0.02,0.00,0.46,89.28,10.30,0.00,0.15,0.11,0.00,0.00,0.09,0.79,82.08,0.00,0.00,16.79,0.00,0.26,93.30,6.62,98.91,0.20,0.35,0.06,0.06,0.35,47.64,52.36,0.00,100.00,0.00,0.46,0.00,0.06,0.24,6.55,5.81,10.65,0.18,21.05,0.17,11.72,3.15,0.37,2.69,0.52,0.06,25.26,31.01,8.43,7.53,17.73,3.54,26.25,0.76,63.21,9.78,70.00,30.00,3.54,3.45,20.68,4.13,3.52,2.99,2.32,3.17,2.12,0.00,2.49,35.50,0.85,11.20,0.02,0.07,0.17,1.33,0.00,0.15,0.02,51.20,27.62,99.98,0.02
Eusébio,77.36,16.86,4.31,1.46,42.78,13.18,28.36,15.67,37.47,62.53,78.09,15.05,6.34,99.83,0.06,99.48,0.04,0.37,99.03,0.45,69.45,26.48,0.55,3.00,98.50,0.75,0.18,0.02,0.00,0.02,16.52,70.47,11.84,0.09,0.00,0.10,82.68,16.65,0.03,0.00,0.06,0.01,0.00,0.05,0.25,50.64,0.04,0.04,48.47,0.00,0.03,93.97,5.51,90.93,0.32,1.79,0.04,0.05,6.34,37.47,62.53,0.00,100.00,0.00,1.00,0.01,0.01,0.22,9.08,9.92,4.89,0.06,28.38,0.19,0.57,0.48,0.25,1.08,0.03,0.03,23.33,28.61,7.10,9.92,21.65,1.07,31.45,1.01,55.21,12.33,71.27,28.73,6.34,4.77,24.12,3.79,3.69,2.21,2.27,4.13,1.21,0.02,12.74,0.05,0.28,10.30,0.03,0.04,0.00,0.91,0.00,0.03,0.17,25.88,43.94,99.88,0.12
